"Gene_Symbol","ENTREZ_GENE_ID","FoldChanges"
"TMLHE",55217,0.90742519
"TMOD1",7111,0.647574535
"TMOD2",29767,0.960411095
"TMOD3",29766,0.99775215
"TMOD4",29765,1.119784221
"TMPO",7112,0.921688454
"TMPRSS11B",132724,0.979900912
"TMPRSS11D",9407,0.959194203
"TMPRSS11E",28983,1.043202829
"TMPRSS11E2",729884,1.043202829
"TMPRSS12",283471,1.017993068
"TMPRSS13",84000,1.240862555
"TMPRSS2",7113,1.054684177
"TMPRSS3",64699,1.042507964
"TMPRSS4",56649,1.098250631
"TMPRSS5",80975,0.995540046
"TMPRSS6",164656,0.997281935
"TMSB10",9168,0.481769272
"TMSB15A",286527,0.984090337
"TMSB4X",7114,0.433464936
"TMSB4Y",9087,0.953352972
"TMSL3",7117,0.433464936
"TMTC1",83857,1.053701409
"TMTC2",160335,1.074197585
"TMTC3",160418,1.271204588
"TMTC4",84899,0.936518786
"TMUB1",83590,1.027944924
"TMUB2",79089,0.941302077
"TNAP",445341,1.235670921
"TNC",3371,0.965547454
"TNF",7124,0.908509571
"TNFAIP1",7126,1.03019557
"TNFAIP2",7127,1.284452187
"TNFAIP3",7128,1.198362436
"TNFAIP6",7130,1.230469608
"TNFAIP8",25816,0.923448348
"TNFAIP8L1",126282,0.872861926
"TNFAIP8L2",79626,1.150011661
"TNFRSF10A",8797,1.187653115
"TNFRSF10B",8795,1.328734696
"TNFRSF10C",8794,1.027951627
"TNFRSF10D",8793,1.190608237
"TNFRSF11A",8792,0.95077876
"TNFRSF11B",4982,1.02670303
"TNFRSF12A",51330,1.010571759
"TNFRSF13B",23495,1.000908314
"TNFRSF13C",115650,1.353251586
"TNFRSF14",8764,1.492485389
"TNFRSF17",608,1.020722372
"TNFRSF18",8784,1.046220639
"TNFRSF19",55504,0.929210004
"TNFRSF1A",7132,0.827109411
"TNFRSF1B",7133,1.056966007
"TNFRSF21",27242,0.620791723
"TNFRSF25",8718,1.0883852
"TNFRSF4",7293,0.97816577
"TNFRSF6B",8771,1.040962571
"TNFRSF8",943,0.879481738
"TNFRSF9",3604,1.088827734
"TNFSF10",8743,1.03935168
"TNFSF11",8600,0.998204174
"TNFSF12",8742,1.121883558
"TNFSF12",407977,1.121883558
"TNFSF12-TNFSF13",8741,1.07167145
"TNFSF13",8741,1.061397218
"TNFSF13",8742,1.061397218
"TNFSF13B",10673,1.085632617
"TNFSF14",8740,1.00820041
"TNFSF15",9966,1.061368348
"TNFSF18",8995,1.050228964
"TNFSF4",7292,0.810153806
"TNFSF8",944,1.049917709
"TNFSF9",8744,0.869401266
"TNIK",23043,1.056588455
"TNIP1",10318,1.101690751
"TNIP2",79155,1.165185232
"TNIP3",79931,0.981990629
"TNK1",8711,1.100321285
"TNK2",10188,1.091845496
"TNKS",8658,0.904774103
"TNKS1BP1",85456,1.274808385
"TNKS2",80351,1.28250679
"TNMD",64102,1.030742496
"TNN",63923,1.184066182
"TNNC1",7134,1.056474098
"TNNC2",7125,0.808511916
"TNNI1",7135,1.158017174
"TNNI2",7136,1.091887278
"TNNI3",7137,0.98372666
"TNNI3K",51086,0.52411673
"TNNT1",7138,0.684528194
"TNNT2",7139,0.875274361
"TNNT3",7140,1.209624764
"TNP1",7141,1.072737512
"TNP2",7142,1.083682508
"TNPO1",3842,1.45569095
"TNPO2",30000,1.207563926
"TNPO3",23534,0.771125197
"TNR",7143,1.039184054
"TNRC18",84629,1.034426281
"TNRC4",11189,1.209330402
"TNRC6A",27327,1.135862953
"TNRC6B",23112,1.788255425
"TNRC6C",57690,0.864070992
"TNS1",7145,1.124560719
"TNS3",64759,1.147875627
"TNS4",84951,1.183046528
"TNXA",7146,1.157603604
"TNXB",7148,1.060175894
"TOB1",10140,1.149809196
"TOB2",10766,1.596710189
"TOE1",114034,0.761642192
"TOLLIP",54472,0.688964243
"TOM1",10043,0.751408091
"TOM1L1",10040,0.830008592
"TOM1L2",146691,1.105802683
"TOMM20",9804,0.41570527
"TOMM22",56993,0.56236039
"TOMM34",10953,0.38248923
"TOMM40",10452,1.028920474
"TOMM40L",84134,0.841000334
"TOMM5",6461,0.623640317
"TOMM5",401505,0.623640317
"TOMM6",29964,0.759525837
"TOMM7",54543,0.747626433
"TOMM70A",9868,0.677465604
"TOP1",7150,3.026604384
"TOP1MT",116447,0.971201483
"TOP1P2",7152,0.966367776
"TOP2A",7153,0.983396207
"TOP2B",7155,0.869404975
"TOP3A",7156,0.965879893
"TOP3B",8940,1.023801066
"TOPBP1",11073,0.812465292
"TOPORS",10210,0.944875488
"TOR1A",1861,0.785612085
"TOR1AIP1",26092,0.902535542
"TOR1AIP2",64163,1.007627758
"TOR1AIP2",163590,1.007627758
"TOR1B",27348,0.550177454
"TOR2A",27433,1.227036378
"TOR3A",64222,0.85842275
"TOX",9760,1.033540738
"TOX2",84969,0.787105083
"TOX3",27324,1.082727721
"TOX4",9878,1.046085748
"TP53",7157,1.049859309
"TP53BP1",7158,1.053208304
"TP53BP2",7159,0.568321046
"TP53I11",9537,1.05447949
"TP53I13",90313,0.985928095
"TP53I3",9540,0.983075198
"TP53INP1",94241,1.09653982
"TP53INP2",58476,0.728806836
"TP53RK",112858,0.834602527
"TP53TG1",11257,0.896246097
"TP53TG3",729355,0.680787468
"TP53TG5",27296,0.998039451
"TP63",8626,1.063343232
"TP73",7161,1.140697544
"TPBG",7162,1.043537301
"TPCN1",53373,1.078330082
"TPCN2",219931,0.996775852
"TPD52",7163,0.635360824
"TPD52L1",7164,0.852990119
"TPD52L2",7165,0.455966191
"TPD52L3",89882,1.198117556
"TPH1",7166,0.945510759
"TPH2",121278,0.978876198
"TPI1",7167,0.633071564
"TPK1",27010,0.686877327
"TPM1",7168,0.928876232
"TPM2",7169,1.096121165
"TPM3",7170,0.878245412
"TPM4",7171,1.238921323
"TPMT",7172,0.826787658
"TPO",7173,1.022023595
"TPP1",1200,1.214729515
"TPP2",7174,1.060408269
"TPPP",11076,0.641725072
"TPPP2",122664,1.146603591
"TPPP3",51673,1.0590288
"TPR",7175,1.138043553
"TPRG1",285386,0.946836331
"TPRG1L",127262,0.455132458
"TPRKB",51002,0.630057135
"TPRXL",348825,1.144005449
"TPSAB1",7177,1.140453555
"TPSAB1",64499,1.140453555
"TPSB2",7177,1.199074804
"TPSB2",64499,1.199074804
"TPSD1",23430,1.123031079
"TPSG1",25823,1.00389253
"TPST1",8460,0.809308844
"TPST2",8459,0.929802621
"TPT1",7178,0.611682762
"TPTE",7179,0.946668095
"TPTEps1",440140,0.994486352
"TPX2",22974,1.023373851
"TRA2A",29896,1.608393774
"TRA@",6955,1.006857928
"TRA@",28663,1.006857928
"TRA@",28755,1.006857928
"TRABD",80305,1.043964832
"TRAC",6955,1.075386487
"TRAC",28738,1.075386487
"TRAC",28755,1.075386487
"TRADD",8717,1.103873607
"TRAF1",7185,1.064285738
"TRAF2",7186,0.95781174
"TRAF3",7187,0.757200668
"TRAF3IP1",26146,0.942111899
"TRAF3IP2",10758,1.019112515
"TRAF3IP3",80342,1.038244942
"TRAF4",9618,0.981173627
"TRAF5",7188,0.704556751
"TRAF6",7189,0.95241135
"TRAF7",84231,1.185134672
"TRAFD1",10906,1.067309333
"TRAIP",10293,0.911353304
"TRAJ17",28738,1.023790326
"TRAJ17",28755,1.023790326
"TRAK1",22906,0.980284183
"TRAK2",66008,1.035404309
"TRAM1",23471,0.865012209
"TRAM1L1",133022,0.579330705
"TRAM2",9697,1.10743817
"TRAP1",10131,0.80325217
"TRAPPC1",58485,1.010635527
"TRAPPC10",7109,1.026333877
"TRAPPC2",6399,0.73641273
"TRAPPC2",284306,0.73641273
"TRAPPC2L",51693,0.745395084
"TRAPPC3",27095,0.712437213
"TRAPPC4",51399,0.607451056
"TRAPPC5",126003,0.397269719
"TRAPPC6A",79090,0.915552592
"TRAPPC6B",122553,0.39312627
"TRAPPC9",83696,1.01737304
"TRAT1",50852,1.050538233
"TRAV20",6955,1.023790326
"TRAV8-3",28683,0.946954946
"TRBC1",28590,1.084672635
"TRBC1",28638,1.084672635
"TRBC1",28639,1.084672635
"TRBC2",28591,1.063266771
"TRBC2",28639,1.063266771
"TRBV10-2",28584,0.971345737
"TRBV24-1",28563,1.049921131
"TRBV25-1",28562,1.022823146
"TRBV7-3",28595,1.157144529
"TRBV7-4",28592,1.081774076
"TRBV7-6",28594,1.081774076
"TRBV7-7",28638,1.081774076
"TRBV7-8",28590,1.020946979
"TRBV7-8",28639,1.020946979
"TRD@",6964,1.016299356
"TRDMT1",1787,1.003964284
"TRDN",10345,0.92505966
"TREH",11181,0.921248052
"TREM1",54210,1.098277027
"TREM2",54209,0.989651286
"TREML1",340205,1.239394056
"TREML2",79865,0.931278182
"TREML2P",221438,1.113078583
"TREML3",285852,1.013523841
"TREML3",340206,1.013523841
"TREML4",285852,1.048919144
"TREML4",340206,1.048919144
"TRERF1",55809,1.120523653
"TREX1",84126,0.974514404
"TREX2",11219,0.774129971
"TRGC2",6967,1.139458291
"TRGV3",6976,1.163306947
"TRGV5",6978,1.004680511
"TRH",7200,0.927185147
"TRHDE",29953,0.488217656
"TRHR",7201,1.179733034
"TRIAP1",51499,0.473703292
"TRIB1",10221,0.962042468
"TRIB2",28951,0.927538967
"TRIB3",57761,1.006830549
"TRIM10",10107,1.10783576
"TRIM11",81559,1.031003456
"TRIM13",10206,0.935421485
"TRIM14",9830,1.392067521
"TRIM15",89870,1.102493931
"TRIM16",10626,0.81786308
"TRIM16L",147166,1.065305152
"TRIM17",51127,1.096811309
"TRIM2",23321,0.819296795
"TRIM21",6737,1.031616859
"TRIM22",10346,1.015089763
"TRIM23",373,1.298109617
"TRIM24",8805,0.709439185
"TRIM25",7706,1.122803614
"TRIM26",7726,0.974678177
"TRIM27",5987,0.748430828
"TRIM28",10155,0.80112227
"TRIM29",23650,1.047815335
"TRIM3",10612,1.031108104
"TRIM31",11074,0.97609217
"TRIM32",22954,0.801203213
"TRIM33",51592,0.882368002
"TRIM34",117854,1.024225997
"TRIM35",23087,0.9298002
"TRIM36",55521,1.05322367
"TRIM37",4591,1.709319671
"TRIM38",10475,1.147097848
"TRIM39",56658,0.867430599
"TRIM39R",79897,0.954256524
"TRIM4",89122,1.085580804
"TRIM40",135644,1.046800037
"TRIM41",90933,1.028964956
"TRIM42",287015,1.015730582
"TRIM43",129868,0.940784146
"TRIM43",653192,0.940784146
"TRIM44",54765,0.51567602
"TRIM45",80263,0.847848312
"TRIM46",80128,1.21862635
"TRIM47",91107,1.728259893
"TRIM48",79097,0.928333716
"TRIM49",57093,1.034878872
"TRIM5",85363,1.102659833
"TRIM50",135892,1.086099841
"TRIM52",84851,0.907087289
"TRIM54",57159,0.967550358
"TRIM55",84675,1.018972901
"TRIM56",81844,1.211043779
"TRIM58",25893,1.088720278
"TRIM59",286827,1.190846321
"TRIM6",117854,1.031849598
"TRIM6",445372,1.031849598
"TRIM6-TRIM34",53840,1.024225997
"TRIM61",391712,1.085089389
"TRIM62",55223,1.089766707
"TRIM63",84676,0.909477922
"TRIM65",201292,1.000865855
"TRIM66",9866,0.90492691
"TRIM67",440730,1.076676153
"TRIM68",55128,0.647649718
"TRIM69",140691,0.825216738
"TRIM7",81786,1.019216469
"TRIM72",493829,1.086419826
"TRIM73",375593,1.325462511
"TRIM74",378108,1.38227572
"TRIM8",81603,1.320848317
"TRIM9",114088,0.619140366
"TRIML1",339976,1.015577105
"TRIML2",205860,1.011959214
"TRIMP1",117852,1.340785544
"TRIO",7204,1.391912798
"TRIOBP",11078,1.226887108
"TRIOBP",79159,1.226887108
"TRIP10",9322,1.258340398
"TRIP11",9321,1.428824028
"TRIP12",9320,0.323387155
"TRIP13",9319,0.599886666
"TRIP4",9325,0.584327102
"TRIP6",7205,1.02024399
"TRIT1",54802,0.586449398
"TRMT1",55621,0.951720186
"TRMT11",60487,0.944566305
"TRMT12",55039,0.578304321
"TRMT2A",27037,1.094798739
"TRMT2B",79979,1.010662451
"TRMT5",57570,0.525027424
"TRMT6",51605,1.313234066
"TRMT61A",115708,1.147585795
"TRMT61B",55006,0.713007094
"TRMU",55687,0.850334725
"TRNAU1AP",54952,1.0145529
"TRNT1",51095,0.944208063
"TRO",7216,0.520270896
"TROAP",10024,1.213500714
"TROVE2",6738,0.88139671
"TRPA1",8989,1.033875913
"TRPC1",7220,0.900591111
"TRPC2",7221,1.045059609
"TRPC3",7222,1.044472216
"TRPC4",7223,0.92040978
"TRPC4AP",26133,0.904898583
"TRPC5",7224,1.131689457
"TRPC6",7225,1.026825244
"TRPC7",57113,1.059599187
"TRPM1",4308,0.964124304
"TRPM2",7226,0.710609912
"TRPM3",80036,1.028969316
"TRPM4",54795,1.1100529
"TRPM5",29850,0.979614389
"TRPM6",140803,1.10922573
"TRPM7",54822,1.055632961
"TRPM8",79054,0.945646807
"TRPS1",7227,1.057912145
"TRPT1",83707,1.056617719
"TRPV1",7442,1.166302012
"TRPV2",51393,1.057843068
"TRPV3",162514,1.140294779
"TRPV4",59341,1.079846452
"TRPV5",56302,0.991848154
"TRPV6",55503,1.023798669
"TRRAP",8295,0.809593813
"TRUB1",142940,1.013221601
"TRUB2",26995,0.598618673
"TRY6",5644,0.940762061
"TRYX3",136541,0.905527001
"TSC1",7248,0.652591036
"TSC2",7249,0.864987445
"TSC22D1",8848,0.910954147
"TSC22D2",9819,1.065385353
"TSC22D3",1831,0.854715688
"TSC22D4",81628,1.158977932
"TSEN15",116461,0.896451242
"TSEN2",80746,0.857711951
"TSEN34",79042,1.229004219
"TSEN54",283989,1.324785851
"TSFM",10102,0.804414812
"TSG101",7251,0.398915661
"TSGA10",80705,1.158152491
"TSGA10IP",254187,1.234449887
"TSGA13",114960,1.28990315
"TSGA14",95681,0.864000293
"TSHB",7252,0.963679783
"TSHR",7253,1.049989088
"TSHZ1",10194,0.891934745
"TSHZ2",128553,0.894638246
"TSHZ3",57616,1.322060336
"TSIX",9383,1.185209791
"TSKS",60385,0.995183197
"TSKU",25987,1.20994623
"TSLP",85480,0.90441898
"TSN",7247,0.589693803
"TSNARE1",203062,1.21633932
"TSNAX",7257,0.708325607
"TSNAXIP1",55815,0.841882583
"TSP50",29122,1.176608119
"TSPAN1",10103,1.176358966
"TSPAN10",83882,1.167893548
"TSPAN11",441631,1.106586664
"TSPAN12",23554,1.017737944
"TSPAN13",27075,0.797022907
"TSPAN14",81619,1.088020642
"TSPAN15",23555,0.881343969
"TSPAN16",26526,0.980299515
"TSPAN17",26262,0.856740194
"TSPAN18",90139,1.174576794
"TSPAN2",10100,1.003085704
"TSPAN3",10099,0.344235474
"TSPAN31",6302,1.093151093
"TSPAN32",10077,1.120663022
"TSPAN33",340348,0.878894678
"TSPAN4",7106,1.231552241
"TSPAN5",10098,1.600782147
"TSPAN6",7105,0.881466546
"TSPAN7",7102,0.42269029
"TSPAN8",7103,0.965322601
"TSPAN9",10867,0.945995436
"TSPO",706,1.146348705
"TSPY1",7258,1.115049698
"TSPY1",728412,1.115049698
"TSPYL1",7259,0.850659244
"TSPYL2",64061,1.223573517
"TSPYL3",128854,1.038349936
"TSPYL4",23270,0.981941342
"TSPYL5",85453,0.4251317
"TSPYL6",388951,0.8325653
"TSR1",55720,1.036859646
"TSR2",90121,0.621726233
"TSSC1",7260,0.4770197
"TSSC4",10078,1.084977345
"TSSK1A",23752,1.077100392
"TSSK1B",83942,1.077100392
"TSSK2",23617,1.164623679
"TSSK3",81629,1.135034325
"TSSK4",283629,1.168242666
"TSSK6",83983,1.075992182
"TST",7263,0.592751461
"TSTA3",7264,0.702510056
"TTBK1",84630,1.221132162
"TTBK2",146057,1.57417742
"TTC1",7265,0.434665622
"TTC12",54970,0.998314889
"TTC13",79573,0.575711246
"TTC14",151613,0.913489639
"TTC15",51112,0.656352605
"TTC16",158248,1.117575191
"TTC17",55761,1.293628472
"TTC18",118491,0.783206608
"TTC19",54902,0.202090206
"TTC21A",199223,0.942714724
"TTC21B",79809,0.851853487
"TTC22",55001,1.133418786
"TTC23",64927,0.990195273
"TTC23L",153657,0.984352462
"TTC25",83538,0.869660976
"TTC26",79989,0.991982919
"TTC27",55622,1.198746247
"TTC28",23331,1.348953156
"TTC29",83894,0.993791126
"TTC3",7267,1.091655962
"TTC30A",92104,0.866726345
"TTC30B",150737,0.958185571
"TTC31",64427,1.074626258
"TTC32",130502,0.767891359
"TTC33",23548,1.328589537
"TTC35",9694,0.384021482
"TTC36",143941,1.301820313
"TTC37",9652,0.842366079
"TTC38",55020,1.142188879
"TTC39A",22996,0.845677486
"TTC39B",158219,0.965011842
"TTC39C",125488,0.975247217
"TTC4",7268,0.641222886
"TTC5",91875,0.617252207
"TTC6",115669,1.025413912
"TTC7A",57217,0.946484535
"TTC7B",145567,0.760038133
"TTC8",123016,0.39510334
"TTC9",23508,1.31294153
"TTC9B",148014,1.376244376
"TTC9C",283237,0.833113083
"TTF1",7270,0.956030557
"TTF2",8458,0.917716006
"TTK",7272,0.995125256
"TTL",150465,1.105255193
"TTLL1",25809,0.789150628
"TTLL10",254173,1.109205482
"TTLL11",158135,0.966309806
"TTLL12",23170,1.162886161
"TTLL13",51335,0.915007576
"TTLL2",83887,1.031173485
"TTLL3",26140,0.965905083
"TTLL4",9654,0.982336557
"TTLL5",23093,0.940509985
"TTLL6",284076,1.14253748
"TTLL7",79739,0.3882767
"TTLL9",164395,1.058516557
"TTMA",645369,1.329571488
"TTN",7273,1.069579169
"TTPA",7274,1.024001952
"TTPAL",79183,0.645571086
"TTR",7276,1.241263676
"TTRAP",51567,0.528182098
"TTTY1",50858,1.159979152
"TTTY10",246119,1.032421388
"TTTY11",83866,1.00048117
"TTTY12",83867,1.021665087
"TTTY13",83868,0.948548655
"TTTY14",83869,1.005450756
"TTTY15",64595,0.814361221
"TTTY2",60439,0.995176392
"TTTY4",114761,0.993990018
"TTTY4B",474149,0.993990018
"TTTY4C",474150,0.993990018
"TTTY5",83863,1.101447703
"TTTY6",84672,1.074567187
"TTTY7",246122,1.020626924
"TTTY8",84673,0.930374042
"TTTY9A",425057,1.153110953
"TTTY9B",83864,1.153110953
"TTYH1",57348,0.769337144
"TTYH2",94015,1.079715267
"TTYH3",80727,0.855478914
"TUB",7275,0.883252928
"TUBA1A",7846,0.774704539
"TUBA1B",10376,0.353788085
"TUBA1C",84790,0.242273291
"TUBA3C",113457,0.469473548
"TUBA3D",7278,0.469473548
"TUBA4A",7277,0.391447946
"TUBA4B",80086,1.082044277
"TUBA8",51807,0.768591166
"TUBAL3",79861,1.012588417
"TUBB",203068,0.421280734
"TUBB1",81027,1.04285502
"TUBB2A",7280,0.556182832
"TUBB2A",347733,0.556182832
"TUBB2B",7280,0.641682631
"TUBB2B",347733,0.641682631
"TUBB2C",10383,0.294882981
"TUBB3",10381,0.259545378
"TUBB4",10382,1.906090114
"TUBB4Q",56604,0.996267953
"TUBB6",84617,0.846324678
"TUBD1",51174,0.977131886
"TUBE1",51175,1.091797646
"TUBG1",7283,0.674862768
"TUBG2",27175,0.784135823
"TUBGCP2",10844,1.016062342
"TUBGCP3",10426,0.819965965
"TUBGCP4",27229,0.824947981
"TUBGCP5",114791,0.849022669
"TUBGCP6",85378,0.831795647
"TUFM",7284,0.604942949
"TUFT1",7286,0.908263599
"TUG1",55000,0.955272534
"TULP1",7287,0.98779265
"TULP2",7288,1.057510367
"TULP3",7289,1.189306411
"TULP4",56995,1.644554335
"TUSC1",286319,1.08342044
"TUSC2",11334,0.834298341
"TUSC3",7991,0.54789031
"TUSC4",10641,0.805593946
"TUSC5",286753,0.921694067
"TUT1",64852,0.957543571
"TWF1",5756,1.054051383
"TWF2",11344,0.732947074
"TWIST1",7291,1.02738867
"TWIST2",117581,0.976895155
"TWISTNB",221830,0.807375374
"TWSG1",57045,1.202461351
"TXK",7294,0.89536896
"TXLNA",200081,0.868879259
"TXLNB",167838,0.933100346
"TXN",7295,0.495050463
"TXN2",25828,1.081323968
"TXNDC1",81542,1.001651656
"TXNDC10",54495,0.818028199
"TXNDC11",51061,0.78199172
"TXNDC12",51060,0.764152356
"TXNDC13",56255,0.712017381
"TXNDC14",51075,0.539936806
"TXNDC15",79770,0.645623649
"TXNDC16",57544,0.46196483
"TXNDC17",84817,0.829805636
"TXNDC2",84203,1.137431368
"TXNDC3",51314,0.939969476
"TXNDC4",23071,0.775833383
"TXNDC5",81567,0.669291839
"TXNDC6",347736,1.131372783
"TXNDC8",255220,1.027048259
"TXNDC9",10190,0.737569561
"TXNIP",10628,0.989214713
"TXNL1",9352,1.093633168
"TXNL4A",10907,0.69169465
"TXNL4B",54957,0.886205627
"TXNRD1",7296,0.688918893
"TXNRD2",10587,0.816488728
"TXNRD3",114112,0.880575635
"TYK2",7297,0.916956614
"TYMP",1890,1.153475675
"TYMS",7298,1.047825814
"TYR",7299,1.002146904
"TYRO3",7301,0.886674704
"TYRO3P",7302,1.08918607
"TYROBP",7305,0.997243202
"TYRP1",7306,0.949347729
"TYSND1",219743,1.039867613
"TYW1",55253,0.638636032
"TYW3",127253,1.177125866
"U2AF1",7307,0.864037915
"U2AF1L4",199746,0.950841625
"U2AF2",11338,1.42424455
"UACA",55075,1.041191286
"UAP1",6675,0.51331478
"UAP1L1",91373,0.998092529
"UBA1",7317,0.790050525
"UBA2",10054,1.058935244
"UBA3",9039,0.817424556
"UBA5",79876,0.767938462
"UBA52",7311,0.578821232
"UBA6",55236,0.91456899
"UBA7",7318,1.128650709
"UBAC1",10422,0.507069447
"UBAC2",337867,0.469537611
"UBAP1",51271,0.985080899
"UBAP2",55833,1.439906509
"UBAP2L",9898,1.015034005
"UBASH3A",53347,0.958191424
"UBASH3B",84959,0.814420709
"UBB",7314,0.605208855
"UBC",7316,0.605208855
"UBD",2550,1.01862404
"UBE2A",7319,0.755411546
"UBE2B",7320,0.972832979
"UBE2C",11065,1.293820009
"UBE2CBP",90025,1.00784495
"UBE2D1",7321,0.896644358
"UBE2D2",7322,0.612188285
"UBE2D3",7323,1.354159801
"UBE2D4",51619,1.003168206
"UBE2DNL",100131816,1.091731426
"UBE2E1",7324,0.739824693
"UBE2E2",7325,0.937073836
"UBE2E3",10477,0.543191411
"UBE2F",140739,0.706533056
"UBE2G1",7326,0.856926678
"UBE2G2",7327,0.890194196
"UBE2H",7328,0.977300188
"UBE2I",7329,1.009895669
"UBE2J1",51465,1.035036399
"UBE2J2",118424,0.799576453
"UBE2K",3093,1.167972051
"UBE2L3",7332,0.521094861
"UBE2L6",9246,0.782431711
"UBE2M",9040,0.586850434
"UBE2N",7334,0.559141126
"UBE2NL",389898,1.033186793
"UBE2O",63893,1.147376603
"UBE2Q1",55585,0.868376692
"UBE2Q2",92912,0.45978465
"UBE2R2",54926,0.994096462
"UBE2S",731049,0.761592364
"UBE2T",29089,0.653443443
"UBE2U",148581,1.049120449
"UBE2V1",7335,0.948558642
"UBE2V1",730052,0.948558642
"UBE2V1P2",7335,1.101494912
"UBE2V2",7336,0.645039804
"UBE2W",55284,1.396921936
"UBE2Z",65264,1.403494685
"UBE3A",7337,1.481200942
"UBE3B",89910,0.964321488
"UBE3C",9690,0.896284235
"UBE4A",9354,0.537463045
"UBE4B",10277,1.005316788
"UBFD1",56061,0.62328511
"UBIAD1",29914,1.112667707
"UBL3",5412,0.907498141
"UBL4A",8266,1.018625279
"UBL4B",164153,0.963017232
"UBL5",59286,0.545279143
"UBL7",84993,0.752283546
"UBLCP1",134510,1.641223731
"UBN1",29855,1.886257372
"UBN2",254048,1.327416273
"UBOX5",22888,1.012662449
"UBP1",7342,0.913291076
"UBQLN1",29979,0.742368341
"UBQLN2",29978,0.766257176
"UBQLN3",50613,1.033314955
"UBQLN4",56893,1.32016579
"UBQLNL",143630,1.089301115
"UBR1",197131,0.97433532
"UBR2",23304,0.896502807
"UBR3",130507,0.864714436
"UBR4",23352,0.974496321
"UBR5",51366,0.900598918
"UBR7",55148,0.36020306
"UBTD1",80019,1.159776062
"UBTD2",92181,0.856822003
"UBTF",7343,0.995637292
"UBXN1",51035,0.758270483
"UBXN10",127733,0.931984779
"UBXN11",91544,1.530276287
"UBXN2A",165324,1.87154785
"UBXN2B",137886,0.962320036
"UBXN4",23190,1.355561032
"UBXN6",80700,0.81967138
"UBXN7",26043,1.39406215
"UBXN8",7993,0.804449191
"UCA1",652995,1.443572069
"UCHL1",7345,0.537143072
"UCHL3",7347,0.524279225
"UCHL5",51377,0.835480541
"UCHL5IP",55559,0.612503057
"UCK1",83549,1.031102707
"UCK2",7371,0.825673902
"UCKL1",54963,0.98240965
"UCN",7349,0.800621903
"UCN2",90226,1.048728511
"UCN3",114131,1.182469348
"UCP1",7350,1.175511701
"UCP2",7351,1.36041714
"UCP3",7352,0.991026845
"UCRC",29796,0.528126198
"UEVLD",55293,1.139504548
"UFC1",51506,0.398168374
"UFD1L",7353,0.462359507
"UFM1",51569,1.158255446
"UFSP1",402682,1.150431569
"UFSP2",55325,0.511571303
"UGCG",7357,1.491348107
"UGCGL1",56886,1.319402321
"UGCGL2",55757,0.826888018
"UGDH",7358,1.227961457
"UGP2",7360,1.022280494
"UGT1A1",54575,0.987964653
"UGT1A1",54658,0.987964653
"UGT1A10",54575,0.96538805
"UGT1A10",54576,0.96538805
"UGT1A3",54577,0.99826556
"UGT1A4",54578,0.989658296
"UGT1A5",54579,0.99826556
"UGT1A6",54576,0.983514869
"UGT1A6",54578,0.983514869
"UGT1A6",54600,0.983514869
"UGT1A7",54577,0.959708375
"UGT1A7",54657,0.959708375
"UGT1A8",54578,0.978048514
"UGT1A8",54657,0.978048514
"UGT1A8",54658,0.978048514
"UGT1A9",54600,1.000383796
"UGT1A9",54658,1.000383796
"UGT1A9",54659,1.000383796
"UGT2A1",10941,0.943643761
"UGT2A2",574537,0.943643761
"UGT2A3",79799,0.870176137
"UGT2B15",7366,1.058077003
"UGT2B17",7367,1.030627179
"UGT2B28",54490,0.988196027
"UGT2B4",7363,0.945870144
"UGT3A1",133688,0.968733905
"UGT8",7368,0.973948212
"UHMK1",127933,1.754201164
"UHRF1",29128,1.21354901
"UHRF1BP1",54887,0.924734555
"UHRF1BP1L",23074,0.924352975
"UHRF2",115426,0.666819391
"UIMC1",51720,0.65227043
"ULBP1",80329,1.095319746
"ULBP2",80328,0.960413587
"ULBP3",79465,1.05712565
"ULK1",8408,0.957454339
"ULK2",9706,0.769163171
"ULK3",25989,1.182069087
"ULK4",54986,1.061894629
"UMOD",7369,1.068858039
"UMODL1",89766,1.002291042
"UMPS",7372,0.786661572
"UNC119",9094,0.763317019
"UNC119B",84747,0.842620913
"UNC13A",23025,1.282482413
"UNC13B",10497,0.397711455
"UNC13C",440279,0.681270306
"UNC13D",201294,1.011112087
"UNC45A",55898,1.027020908
"UNC45B",146862,0.942037354
"UNC50",25972,0.585153398
"UNC5A",90249,1.221332511
"UNC5B",55827,1.37794949
"UNC5B",219699,1.37794949
"UNC5C",8633,0.979433359
"UNC5CL",222643,0.945139245
"UNC5D",137970,1.108956501
"UNC84A",23353,1.114080048
"UNC84B",25777,0.847404955
"UNC93A",54346,0.962156255
"UNC93B1",81622,1.011994555
"UNC93B2",8586,1.060879105
"UNC93B2",650293,1.060879105
"UNC93B4",8586,1.105585575
"UNG",7374,1.035837313
"UNK",85451,1.074534897
"UNKL",64718,1.004566129
"UNQ1887",121665,1.097432453
"UNQ2963",283314,1.180132931
"UNQ565",100130428,0.848334455
"UNQ6228",100131541,1.023616505
"UNQ6487",100128644,1.007837263
"UNQ6975",400952,1.090937063
"UNQ9391",203074,0.898524855
"UPB1",51733,0.970565058
"UPF1",5976,0.95513487
"UPF2",26019,0.522825625
"UPF3A",65110,0.811716733
"UPF3B",65109,0.587409862
"UPK1A",11045,1.138988642
"UPK1B",7348,1.011739517
"UPK2",7379,1.156105941
